champion,lane_opponent,role,n_games,n_wins,winrate,lane_minions_first_10_minutes,max_cs_advantage_on_lane_opponent,max_level_lead_lane_opponent,turret_plates_taken,solo_kills,deaths,overall_n_games,overall_n_wins,overall_avg_lane_minions_first_10_minutes,overall_avg_max_cs_advantage_on_lane_opponent,overall_avg_max_level_lead_lane_opponent,overall_avg_turret_plates_taken,overall_avg_solo_kills,overall_avg_deaths,overall_winrate,normalized_lane_minions_first_10_minutes,normalized_max_cs_advantage_on_lane_opponent,normalized_max_level_lead_lane_opponent,normalized_turret_plates_taken,normalized_solo_kills,normalized_deaths
Aatrox,Lulu,TOP,11,4,0.36363636363636365,61.0,27.0,1.4545454545454546,1.8181818181818181,2.1818181818181817,5.181818181818182,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.39160839160839156,0.2854122621564482,0.3966942148760331,0.3896103896103896,0.2845849802371541,0.4545454545454546
Aatrox,Lux,TOP,6,5,0.8333333333333334,77.16666666666667,41.666666666666664,2.0,3.0,2.0,2.5,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.7307692307692307,0.44045102184637064,0.5454545454545455,0.6428571428571428,0.2608695652173913,0.736842105263158
Aatrox,Malphite,TOP,113,61,0.5398230088495575,75.05309734513274,44.27433628318584,1.8141592920353982,2.353982300884956,1.3716814159292035,5.061946902654867,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6864286156321554,0.46801623977997714,0.4947707160096541,0.504424778761062,0.1789149672951135,0.46716348393106666
Aatrox,Malzahar,TOP,7,6,0.8571428571428571,79.28571428571429,31.285714285714285,2.4285714285714284,2.142857142857143,3.0,3.857142857142857,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.7752247752247753,0.3307157958320749,0.6623376623376623,0.4591836734693877,0.3913043478260869,0.5939849624060151
Aatrox,Maokai,TOP,9,7,0.7777777777777778,70.0,53.888888888888886,2.2222222222222223,2.3333333333333335,2.5555555555555554,4.222222222222222,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5804195804195803,0.5696499882546394,0.6060606060606062,0.5,0.3333333333333333,0.5555555555555556
Aatrox,MasterYi,TOP,2,0,0.0,68.5,54.0,1.5,3.0,1.5,9.5,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5489510489510488,0.5708245243128964,0.40909090909090917,0.6428571428571428,0.19565217391304346,0.0
Aatrox,Milio,TOP,4,3,0.75,74.5,53.75,3.0,3.0,4.5,5.5,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6748251748251747,0.5681818181818182,0.8181818181818183,0.6428571428571428,0.5869565217391304,0.42105263157894735
Aatrox,MissFortune,TOP,2,1,0.5,66.0,23.0,2.0,4.5,2.5,6.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.49650349650349634,0.24312896405919662,0.5454545454545455,0.9642857142857142,0.32608695652173914,0.368421052631579
Aatrox,MonkeyKing,TOP,68,45,0.6617647058823529,65.98529411764706,29.852941176470587,1.8529411764705883,2.338235294117647,1.9411764705882353,4.926470588235294,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.496194981489099,0.3155702027111056,0.5053475935828878,0.5010504201680672,0.25319693094629153,0.48142414860681115
Aatrox,Mordekaiser,TOP,139,80,0.5755395683453237,65.82014388489209,33.194244604316545,2.0071942446043165,1.9640287769784173,2.5251798561151078,5.309352517985611,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.4927302912914423,0.35089053492935035,0.5474166121648136,0.420863309352518,0.32937128558023143,0.441120787580462
Aatrox,Morgana,TOP,1,0,0.0,50.0,0.0,1.0,0.0,0.0,9.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.16083916083916072,0.0,0.27272727272727276,0.0,0.0,0.052631578947368474
Aatrox,Naafiri,TOP,14,8,0.5714285714285714,68.57142857142857,21.857142857142858,1.7857142857142858,1.4285714285714286,2.0714285714285716,4.214285714285714,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5504495504495502,0.23104802174569616,0.4870129870129871,0.30612244897959184,0.2701863354037267,0.5563909774436091
Aatrox,Nami,TOP,4,3,0.75,76.5,26.75,1.5,3.5,2.25,4.25,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.7167832167832168,0.28276955602536996,0.40909090909090917,0.75,0.2934782608695652,0.5526315789473685
Aatrox,Nasus,TOP,155,101,0.6516129032258065,71.69032258064516,39.89677419354839,2.07741935483871,2.2129032258064516,2.567741935483871,4.909677419354839,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6158808933002481,0.4217417990861352,0.5665689149560118,0.47419354838709676,0.33492286115007014,0.48319185059422753
Aatrox,Nautilus,TOP,8,5,0.625,72.875,63.625,2.25,2.75,2.625,6.125,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6407342657342657,0.672568710359408,0.6136363636363638,0.5892857142857143,0.34239130434782605,0.35526315789473684
Aatrox,Neeko,TOP,9,5,0.5555555555555556,62.77777777777778,17.22222222222222,1.6666666666666667,1.5555555555555556,2.0,4.666666666666667,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.4289044289044289,0.18205308902983322,0.45454545454545464,0.3333333333333333,0.2608695652173913,0.5087719298245614
Aatrox,Nidalee,TOP,21,13,0.6190476190476191,59.0,22.666666666666668,1.8095238095238095,1.8095238095238095,1.9523809523809523,5.619047619047619,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.34965034965034947,0.23960535588442566,0.49350649350649356,0.3877551020408163,0.2546583850931677,0.4085213032581454
Aatrox,Nilah,TOP,2,1,0.5,70.5,40.0,2.5,3.5,4.5,5.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5909090909090909,0.42283298097251587,0.6818181818181819,0.75,0.5869565217391304,0.4736842105263158
Aatrox,Nocturne,TOP,7,3,0.42857142857142855,67.71428571428571,23.571428571428573,1.7142857142857142,1.5714285714285714,1.5714285714285714,4.714285714285714,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5324675324675322,0.24916943521594687,0.4675324675324676,0.336734693877551,0.20496894409937888,0.5037593984962406
Aatrox,Nunu,TOP,2,2,1.0,62.5,59.5,3.5,4.0,4.0,6.5,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.423076923076923,0.6289640591966174,0.9545454545454547,0.8571428571428571,0.5217391304347826,0.3157894736842106
Aatrox,Olaf,TOP,68,38,0.5588235294117647,66.92647058823529,28.073529411764707,1.8823529411764706,1.8970588235294117,2.264705882352941,5.485294117647059,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5159399424105305,0.29676035318990174,0.5133689839572193,0.40651260504201675,0.29539641943734013,0.42260061919504643
Aatrox,Orianna,TOP,1,0,0.0,67.0,37.0,2.0,2.0,1.0,2.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5174825174825174,0.39112050739957716,0.5454545454545455,0.42857142857142855,0.13043478260869565,0.7894736842105263
Aatrox,Ornn,TOP,170,105,0.6176470588235294,72.32941176470588,41.39411764705882,1.811764705882353,2.1823529411764704,1.8352941176470587,4.988235294117647,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6292883587001233,0.4375699539858226,0.4941176470588236,0.46764705882352936,0.239386189258312,0.4749226006191951
Aatrox,Pantheon,TOP,89,59,0.6629213483146067,61.37078651685393,29.146067415730336,1.9213483146067416,2.235955056179775,1.9438202247191012,5.202247191011236,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.3993871297242083,0.30809796422547925,0.5240040858018387,0.4791332263242375,0.2535417684416219,0.45239503252513313
Aatrox,Poppy,TOP,70,44,0.6285714285714286,66.57142857142857,34.02857142857143,1.7571428571428571,1.7714285714285714,2.0428571428571427,4.857142857142857,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5084915084915084,0.35971005738447603,0.47922077922077927,0.3795918367346938,0.26645962732919254,0.4887218045112782
Aatrox,Pyke,TOP,5,2,0.4,83.2,94.6,2.6,4.0,1.2,6.4,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.8573426573426574,0.9999999999999999,0.7090909090909092,0.8571428571428571,0.15652173913043477,0.3263157894736842
Aatrox,Qiyana,TOP,6,3,0.5,73.83333333333333,36.0,2.5,3.0,2.3333333333333335,7.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6608391608391607,0.38054968287526425,0.6818181818181819,0.6428571428571428,0.30434782608695654,0.26315789473684215
Aatrox,Quinn,TOP,70,40,0.5714285714285714,68.75714285714285,34.75714285714286,2.142857142857143,2.6857142857142855,2.6285714285714286,5.1571428571428575,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5543456543456541,0.3674116581093326,0.5844155844155845,0.5755102040816326,0.34285714285714286,0.4571428571428572
Aatrox,Rakan,TOP,6,4,0.6666666666666666,71.5,38.5,1.6666666666666667,3.5,3.0,4.333333333333333,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6118881118881118,0.4069767441860465,0.45454545454545464,0.75,0.3913043478260869,0.5438596491228072
Aatrox,Rammus,TOP,2,1,0.5,75.0,54.0,2.0,2.5,2.0,2.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6853146853146853,0.5708245243128964,0.5454545454545455,0.5357142857142857,0.2608695652173913,0.7894736842105263
Aatrox,RekSai,TOP,4,2,0.5,74.5,48.5,2.0,2.25,1.75,5.5,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6748251748251747,0.5126849894291755,0.5454545454545455,0.4821428571428571,0.22826086956521738,0.42105263157894735
Aatrox,Rell,TOP,3,1,0.3333333333333333,66.0,22.333333333333332,1.3333333333333333,1.6666666666666667,1.3333333333333333,6.333333333333333,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.49650349650349634,0.23608174770965468,0.36363636363636365,0.35714285714285715,0.17391304347826086,0.33333333333333337
Aatrox,Renekton,TOP,320,196,0.6125,63.996875,20.453125,1.73125,1.925,2.171875,5.003125,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.45447989510489506,0.2162063953488372,0.472159090909091,0.4125,0.28328804347826086,0.4733552631578948
Aatrox,Rengar,TOP,20,8,0.4,65.75,43.1,1.9,2.4,1.85,4.65,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.49125874125874114,0.45560253699788583,0.5181818181818182,0.5142857142857142,0.24130434782608695,0.5105263157894737
Aatrox,Riven,TOP,245,142,0.5795918367346938,67.59591836734694,28.224489795918366,1.8489795918367347,2.3142857142857145,2.16734693877551,4.885714285714286,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5299843014128728,0.29835612892091296,0.5042671614100186,0.4959183673469388,0.28269742679680565,0.48571428571428565
Aatrox,Rumble,TOP,76,54,0.7105263157894737,65.8157894736842,35.44736842105263,2.0789473684210527,2.263157894736842,2.710526315789474,4.605263157894737,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.49263894000736086,0.37470791142761767,0.5669856459330145,0.48496240601503754,0.35354691075514877,0.5152354570637119
Aatrox,Ryze,TOP,17,8,0.47058823529411764,63.470588235294116,16.058823529411764,1.3529411764705883,2.2941176470588234,1.8235294117647058,5.411764705882353,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.4434389140271492,0.16975500559631887,0.3689839572192514,0.4915966386554621,0.23785166240409206,0.43034055727554177
Aatrox,Samira,TOP,1,1,1.0,90.0,42.0,3.0,4.0,2.0,6.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.9999999999999999,0.4439746300211416,0.8181818181818183,0.8571428571428571,0.2608695652173913,0.368421052631579
Aatrox,Sejuani,TOP,18,13,0.7222222222222222,72.0,31.61111111111111,2.111111111111111,2.7777777777777777,2.4444444444444446,4.111111111111111,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6223776223776224,0.33415550857411325,0.5757575757575758,0.5952380952380952,0.31884057971014496,0.5672514619883042
Aatrox,Senna,TOP,5,3,0.6,64.6,50.4,2.0,3.0,2.2,5.6,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.46713286713286684,0.53276955602537,0.5454545454545455,0.6428571428571428,0.28695652173913044,0.41052631578947374
Aatrox,Seraphine,TOP,5,3,0.6,56.0,23.2,1.8,1.2,1.2,5.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.28671328671328655,0.2452431289640592,0.49090909090909096,0.2571428571428571,0.15652173913043477,0.4736842105263158
Aatrox,Sett,TOP,165,96,0.5818181818181818,64.27272727272727,31.133333333333333,2.036363636363636,1.9454545454545455,2.5636363636363635,5.151515151515151,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.4602670057215509,0.32910500352360816,0.5553719008264463,0.41688311688311686,0.3343873517786561,0.45773524720893144
Aatrox,Shaco,TOP,8,7,0.875,72.125,36.0,1.625,1.875,2.375,4.625,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6249999999999999,0.38054968287526425,0.44318181818181823,0.40178571428571425,0.30978260869565216,0.5131578947368421
Aatrox,Shen,TOP,72,41,0.5694444444444444,71.45833333333333,54.05555555555556,1.8888888888888888,2.9166666666666665,1.9444444444444444,5.652777777777778,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6110139860139859,0.5714117923420249,0.5151515151515152,0.6249999999999999,0.2536231884057971,0.4049707602339182
Aatrox,Shyvana,TOP,10,8,0.8,71.7,31.5,2.2,3.5,2.4,3.6,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6160839160839161,0.33298097251585623,0.6000000000000001,0.75,0.31304347826086953,0.6210526315789473
Aatrox,Singed,TOP,72,42,0.5833333333333334,77.09722222222223,40.77777777777778,2.111111111111111,2.513888888888889,2.4305555555555554,4.416666666666667,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.7293123543123544,0.4310547333803148,0.5757575757575758,0.5386904761904762,0.31702898550724634,0.5350877192982456
Aatrox,Sion,TOP,44,25,0.5681818181818182,73.75,36.06818181818182,2.1136363636363638,2.6136363636363638,4.0,4.568181818181818,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6590909090909091,0.3812704209110129,0.5764462809917357,0.560064935064935,0.5217391304347826,0.5191387559808612
Aatrox,Sivir,TOP,3,3,1.0,68.0,28.666666666666668,2.3333333333333335,3.6666666666666665,2.3333333333333335,2.6666666666666665,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5384615384615384,0.30303030303030304,0.6363636363636365,0.7857142857142856,0.30434782608695654,0.7192982456140351
Aatrox,Skarner,TOP,33,20,0.6060606060606061,73.84848484848484,51.878787878787875,2.0303030303030303,2.090909090909091,2.484848484848485,5.242424242424242,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6611570247933883,0.5484015632007175,0.5537190082644629,0.44805194805194803,0.3241106719367589,0.4481658692185009
Aatrox,Smolder,TOP,58,48,0.8275862068965517,69.8103448275862,30.603448275862068,2.4310344827586206,2.7413793103448274,3.5517241379310347,3.793103448275862,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5764408005787315,0.32350368156302395,0.6630094043887148,0.5874384236453202,0.46326836581709147,0.6007259528130672
Aatrox,Sona,TOP,1,1,1.0,71.0,39.0,2.0,4.0,6.0,0.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6013986013986014,0.41226215644820297,0.5454545454545455,0.8571428571428571,0.7826086956521738,1.0
Aatrox,Soraka,TOP,1,0,0.0,58.0,1.0,0.0,0.0,1.0,4.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.32867132867132864,0.010570824524312896,0.0,0.0,0.13043478260869565,0.5789473684210527
Aatrox,Swain,TOP,8,5,0.625,75.75,44.625,2.75,3.875,5.25,4.25,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.7010489510489509,0.471723044397463,0.7500000000000001,0.8303571428571428,0.6847826086956521,0.5526315789473685
Aatrox,Sylas,TOP,16,11,0.6875,64.3125,42.0625,2.0,3.1875,2.625,5.0625,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.4611013986013984,0.4446353065539112,0.5454545454545455,0.6830357142857143,0.34239130434782605,0.4671052631578948
Aatrox,Syndra,TOP,2,0,0.0,70.0,28.5,1.5,3.5,2.5,5.5,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5804195804195803,0.3012684989429176,0.40909090909090917,0.75,0.32608695652173914,0.42105263157894735
Aatrox,TahmKench,TOP,37,24,0.6486486486486487,71.10810810810811,51.75675675675676,2.2162162162162162,2.5675675675675675,2.135135135135135,4.648648648648648,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6036666036666037,0.5471115936232216,0.6044226044226045,0.5501930501930502,0.27849588719153934,0.5106685633001423
Aatrox,Taliyah,TOP,2,2,1.0,68.0,26.0,1.5,3.5,1.5,4.5,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5384615384615384,0.2748414376321353,0.40909090909090917,0.75,0.19565217391304346,0.5263157894736843
Aatrox,Talon,TOP,4,3,0.75,73.0,48.75,2.5,3.0,4.5,4.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6433566433566432,0.5153276955602537,0.6818181818181819,0.6428571428571428,0.5869565217391304,0.5789473684210527
Aatrox,Taric,TOP,4,3,0.75,66.75,34.75,2.5,2.75,3.25,4.5,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5122377622377622,0.36733615221987315,0.6818181818181819,0.5892857142857143,0.42391304347826086,0.5263157894736843
Aatrox,Teemo,TOP,52,30,0.5769230769230769,66.1923076923077,31.153846153846153,2.173076923076923,2.173076923076923,3.3846153846153846,5.346153846153846,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5005379236148467,0.3293218409497479,0.5926573426573427,0.4656593406593406,0.4414715719063545,0.43724696356275305
Aatrox,Thresh,TOP,5,4,0.8,66.4,46.2,1.6,2.0,1.0,5.6,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.504895104895105,0.48837209302325585,0.43636363636363645,0.42857142857142855,0.13043478260869565,0.41052631578947374
Aatrox,Tristana,TOP,2,0,0.0,80.5,35.0,2.0,3.5,3.0,6.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.8006993006993007,0.3699788583509514,0.5454545454545455,0.75,0.3913043478260869,0.368421052631579
Aatrox,Trundle,TOP,32,19,0.59375,72.6875,27.15625,2.0,2.46875,2.1875,4.71875,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6368006993006993,0.2870639534883721,0.5454545454545455,0.5290178571428571,0.28532608695652173,0.5032894736842106
Aatrox,Tryndamere,TOP,92,60,0.6521739130434783,67.34782608695652,23.42391304347826,1.858695652173913,2.2282608695652173,2.4347826086956523,4.576086956521739,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.524779568257829,0.24761007445537275,0.5069169960474309,0.4774844720496894,0.3175803402646503,0.5183066361556063
Aatrox,TwistedFate,TOP,18,12,0.6666666666666666,70.94444444444444,38.55555555555556,2.111111111111111,2.8333333333333335,2.388888888888889,4.722222222222222,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6002331002331002,0.407564012215175,0.5757575757575758,0.6071428571428571,0.3115942028985507,0.5029239766081872
Aatrox,Twitch,TOP,3,0,0.0,77.66666666666667,43.666666666666664,2.0,2.6666666666666665,2.6666666666666665,7.666666666666667,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.7412587412587414,0.46159267089499645,0.5454545454545455,0.5714285714285714,0.34782608695652173,0.19298245614035092
Aatrox,Udyr,TOP,41,30,0.7317073170731707,65.2439024390244,31.121951219512194,1.9268292682926829,2.2439024390243905,2.926829268292683,4.7317073170731705,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.48064130990960263,0.3289846851956892,0.5254988913525499,0.48083623693379796,0.38176033934252385,0.5019255455712452
Aatrox,Urgot,TOP,151,83,0.5496688741721855,71.83443708609272,30.205298013245034,1.8211920529801324,2.3509933774834435,1.9205298013245033,5.370860927152318,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6189042745334136,0.3192949050025902,0.49668874172185434,0.5037842951750235,0.25050388712928306,0.4346462181944929
Aatrox,Varus,TOP,25,20,0.8,60.36,25.08,1.84,2.6,2.88,5.96,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.37818181818181806,0.2651162790697674,0.5018181818181819,0.5571428571428572,0.37565217391304345,0.3726315789473684
Aatrox,Vayne,TOP,68,34,0.5,60.73529411764706,18.705882352941178,1.7352941176470589,2.0294117647058822,1.8970588235294117,4.897058823529412,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.3860551213492388,0.19773659992538242,0.47326203208556156,0.4348739495798319,0.24744245524296674,0.48452012383900933
Aatrox,Veigar,TOP,1,1,1.0,78.0,35.0,1.0,2.0,2.0,4.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.7482517482517482,0.3699788583509514,0.27272727272727276,0.42857142857142855,0.2608695652173913,0.5789473684210527
Aatrox,Velkoz,TOP,2,1,0.5,68.0,25.0,2.0,1.5,2.5,5.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5384615384615384,0.2642706131078224,0.5454545454545455,0.3214285714285714,0.32608695652173914,0.4736842105263158
Aatrox,Vex,TOP,3,2,0.6666666666666666,72.0,51.666666666666664,1.3333333333333333,0.6666666666666666,0.0,4.333333333333333,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.6223776223776224,0.5461592670894996,0.36363636363636365,0.14285714285714285,0.0,0.5438596491228072
Aatrox,Vi,TOP,4,3,0.75,62.25,17.5,1.5,2.0,2.0,6.0,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.4178321678321678,0.1849894291754757,0.40909090909090917,0.42857142857142855,0.2608695652173913,0.368421052631579
Aatrox,Viego,TOP,10,7,0.7,68.4,37.1,2.6,2.7,3.9,4.3,6781,4046,67.8190532369857,30.779531042619084,1.8942633829818611,2.2097035835422503,2.3635157056481346,5.043651378852677,0.5966671582362484,0.5468531468531469,0.39217758985200846,0.7090909090909092,0.5785714285714286,0.508695652173913,0.5473684210526316
